Date,Ticker,Ticker_name,Exposure,Category,model_score_mtd_change,current_model_score,previous_model_score
2026-07-16,ULTA,"ULTA BEAUTY, INC.",Consumer Discretionary,Consumer Discretionary,-66.0,-53.0,13.0
2026-07-16,UNG,UNITED STATES NAT GAS,Energy Complex,Commodities,35.0,58.0,23.0
2026-07-16,UNH,UNITEDHEALTH GROUP INC.,Health Care,Health Care,-8.0,-22.0,-14.0
2026-07-16,UNP,UNION PACIFIC ,Industrials,Industrials,-3.0,-8.0,-5.0
2026-07-16,UPS,"UNITED PARCEL SERVICE, INC.",Industrials,Industrials,-81.0,-39.0,42.0
2026-07-16,URA,GLBL X URANIUM ETF,,Commodities,-68.0,-26.0,42.0
2026-07-16,URI,"UNITED RENTALS, INC.",Industrials,Industrials,41.0,5.0,-36.0
2026-07-16,URNM,SPROTT URANIUM MINERS,,MR Discretion,-27.0,-11.0,16.0
2026-07-16,USB,U.S. BANCORP,Financials,Financials,13.0,-36.0,-49.0
2026-07-16,USO,UNITED STATES OIL FUND,Energy Complex,Commodities,47.0,47.0,0.0
2026-07-16,UUP,INVESCO DB USD IDX BL,,Currencies,86.0,25.0,-61.0
2026-07-16,V,VISA INC.,Financials,Financials,-21.0,-56.0,-35.0
2026-07-16,VAL,VALARIS LIMITED,,MR Discretion,29.0,57.0,28.0
2026-07-16,VEEV,VEEVA SYSTEMS INC.,Health Care,Health Care,-62.0,-80.0,-18.0
2026-07-16,VICI,VICI PROPERTIES INC.,Real Estate,Real Estate,-92.0,-54.0,38.0
2026-07-16,VIX,CBOE MKT VOLATILITY IDX,,Volatility,-3.0,-7.0,-4.0
2026-07-16,VLO,VALERO ENERGY ,Energy,Energy,-17.0,16.0,33.0
2026-07-16,VLTO,VERALTO ,Industrials,Industrials,15.0,-85.0,-100.0
2026-07-16,VMC,VULCAN MATERIALS COMPANY,Materials,Materials,73.0,14.0,-59.0
2026-07-16,VNM,VANECK:VIETNAM,,Foreign,-23.0,21.0,44.0
2026-07-16,VRSK,"VERISK ANALYTICS, INC.",Industrials,Industrials,17.0,-27.0,-44.0
2026-07-16,VRSN,"VERISIGN, INC.",Information Technology,Information Technology,12.0,12.0,0.0
2026-07-16,VRT,VERTIV HOLDINGS CO,Industrials,Industrials,-68.0,-10.0,58.0
2026-07-16,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,Health Care,59.0,-1.0,-60.0
2026-07-16,VST,VISTRA CORP.,Utilities,Utilities,-11.0,-42.0,-31.0
2026-07-16,VTR,"VENTAS, INC.",Real Estate,Real Estate,-25.0,-40.0,-15.0
2026-07-16,VTRS,VIATRIS INC.,Health Care,Health Care,-26.0,25.0,51.0
2026-07-16,VXN,CBOE NASDAQ MKT VOL NDX,,Volatility,36.0,38.0,2.0
2026-07-16,VZ,VERIZON COMMUNICATIONS INC.,Communication Services,Communication Services,-7.0,4.0,11.0
2026-07-16,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES ,Industrials,Industrials,16.0,36.0,20.0
2026-07-16,WAT,WATERS ,Health Care,Health Care,-41.0,-35.0,6.0
2026-07-16,WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,Communication Services,-24.0,22.0,46.0
2026-07-16,WDAY,"WORKDAY, INC.",Information Technology,Information Technology,-36.0,-9.0,27.0
2026-07-16,WDC,WESTERN DIGITAL ,Information Technology,Information Technology,-102.0,-41.0,61.0
2026-07-16,WEAT,TEUCRIUM:WHEAT,,Commodities,-32.0,-23.0,9.0
2026-07-16,WEC,"WEC ENERGY GROUP, INC.",Utilities,Utilities,68.0,6.0,-62.0
2026-07-16,WELL,WELLTOWER INC.,Real Estate,Real Estate,-4.0,-45.0,-41.0
2026-07-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,59.0,-19.0,-78.0
2026-07-16,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,-2.0,-70.0,-68.0
2026-07-16,WMB,"THE WILLIAMS COMPANIES, INC.",Energy,Energy,25.0,44.0,19.0
2026-07-16,WMT,WALMART INC.,Consumer Staples,Consumer Staples,-7.0,12.0,19.0
2026-07-16,WRB,W. R. BERKLEY ,Financials,Financials,52.0,-18.0,-70.0
2026-07-16,WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,Consumer Discretionary,41.0,-26.0,-67.0
2026-07-16,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,Health Care,8.0,-14.0,-22.0
2026-07-16,WTW,WILLIS TOWERS WATSON,Financials,Financials,-8.0,-35.0,-27.0
2026-07-16,WY,WEYERHAEUSER COMPANY,Real Estate,Real Estate,11.0,12.0,1.0
2026-07-16,WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,Consumer Discretionary,38.0,36.0,-2.0
2026-07-16,XEL,XCEL ENERGY INC.,Utilities,Utilities,19.0,22.0,3.0
2026-07-16,XES,SPDR S&P OIL&GAS E&S,,MR Discretion,43.0,57.0,14.0
2026-07-16,XLB,SEL SECTOR:MATRLS SPDR,,Sector & Style ETFs,-16.0,27.0,43.0
2026-07-16,XLC,SEL SECTOR:COMM SVC SPDR,,Sector & Style ETFs,-117.0,-44.0,73.0
2026-07-16,XLE,SEL SECTOR:ENERGY SPDR,,Sector & Style ETFs,9.0,6.0,-3.0
2026-07-16,XLF,SEL SECTOR:FINL S SPDR,,Sector & Style ETFs,-21.0,-61.0,-40.0
2026-07-16,XLI,SEL SECTOR:INDUST SPDR,,Sector & Style ETFs,38.0,6.0,-32.0
2026-07-16,XLK,SEL SECTOR:TECH SPDR,,Sector & Style ETFs,-18.0,22.0,40.0
2026-07-16,XLP,SEL SECTOR:C STP SPDR,,Sector & Style ETFs,31.0,15.0,-16.0
2026-07-16,XLRE,SEL SECTOR:RL EST SPDR,,Sector & Style ETFs,-130.0,-65.0,65.0
2026-07-16,XLU,SEL SECTOR:UTIL SPDR,,Sector & Style ETFs,26.0,-5.0,-31.0
2026-07-16,XLV,SEL SECTOR:H CARE SPDR,,Sector & Style ETFs,20.0,-48.0,-68.0
2026-07-16,XLY,SEL SECTOR:C DSC SPDR,,Sector & Style ETFs,-77.0,-38.0,39.0
2026-07-16,XOM,EXXON MOBIL ,Energy,Energy,10.0,12.0,2.0
2026-07-16,XOP,SPDR S&P OIL&GAS EXP,,MR Discretion,-25.0,-2.0,23.0
2026-07-16,XYL,XYLEM INC.,Industrials,Industrials,44.0,-2.0,-46.0
2026-07-16,XYZ,"BLOCK, INC.",Financials,Financials,-63.0,-74.0,-11.0
2026-07-16,YUM,"YUM! BRANDS, INC.",Consumer Discretionary,Consumer Discretionary,55.0,20.0,-35.0
2026-07-16,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,Health Care,11.0,-37.0,-48.0
2026-07-16,ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,Information Technology,1.0,-45.0,-46.0
2026-07-16,ZTS,ZOETIS INC.,Health Care,Health Care,13.0,-3.0,-16.0
