Date,Ticker,Ticker_name,Exposure,Category,Sharpe_Rank_mtd_change,current_Sharpe_Rank,previous_Sharpe_Rank
2026-06-29,UPS,"UNITED PARCEL SERVICE, INC.",Industrials,Industrials,10.3,44.2,33.9
2026-06-29,URA,GLBL X URANIUM ETF,,Commodities,0.4,12.5,12.1
2026-06-29,URI,"UNITED RENTALS, INC.",Industrials,Industrials,21.0,72.8,51.8
2026-06-29,URNM,SPROTT URANIUM MINERS,,MR Discretion,-0.4,10.5,10.9
2026-06-29,USB,U.S. BANCORP,Financials,Financials,63.7,84.7,21.0
2026-06-29,USO,UNITED STATES OIL FUND,Energy Complex,Commodities,-1.6,3.4,5.0
2026-06-29,UUP,INVESCO DB USD IDX BL,,Currencies,20.2,94.6,74.4
2026-06-29,V,VISA INC.,Financials,Financials,36.5,89.5,53.0
2026-06-29,VAL,VALARIS LIMITED,,MR Discretion,-9.9,2.2,12.1
2026-06-29,VEEV,VEEVA SYSTEMS INC.,Health Care,Health Care,-19.5,69.2,88.7
2026-06-29,VICI,VICI PROPERTIES INC.,Real Estate,Real Estate,11.1,39.9,28.8
2026-06-29,VIX,CBOE MKT VOLATILITY IDX,,Volatility,44.8,68.8,24.0
2026-06-29,VLO,VALERO ENERGY ,Energy,Energy,48.8,65.7,16.9
2026-06-29,VLTO,VERALTO ,Industrials,Industrials,86.2,93.1,6.9
2026-06-29,VMC,VULCAN MATERIALS COMPANY,Materials,Materials,57.9,76.0,18.1
2026-06-29,VNM,VANECK:VIETNAM,,Foreign,4.7,32.3,27.6
2026-06-29,VRSK,"VERISK ANALYTICS, INC.",Industrials,Industrials,27.4,80.8,53.4
2026-06-29,VRSN,"VERISIGN, INC.",Information Technology,Information Technology,-51.9,16.9,68.8
2026-06-29,VRT,VERTIV HOLDINGS CO,Industrials,Industrials,6.3,23.2,16.9
2026-06-29,VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,Health Care,15.5,98.6,83.1
2026-06-29,VST,VISTRA CORP.,Utilities,Utilities,3.6,60.9,57.3
2026-06-29,VTR,"VENTAS, INC.",Real Estate,Real Estate,50.8,61.3,10.5
2026-06-29,VTRS,VIATRIS INC.,Health Care,Health Care,-25.8,27.2,53.0
2026-06-29,VXN,CBOE NASDAQ MKT VOL NDX,,Volatility,22.2,84.7,62.5
2026-06-29,VZ,VERIZON COMMUNICATIONS INC.,Communication Services,Communication Services,-31.3,18.5,49.8
2026-06-29,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES ,Industrials,Industrials,28.1,43.8,15.7
2026-06-29,WAT,WATERS ,Health Care,Health Care,-59.9,28.0,87.9
2026-06-29,WBD,"WARNER BROS. DISCOVERY, INC.",Communication Services,Communication Services,11.9,46.6,34.7
2026-06-29,WDAY,"WORKDAY, INC.",Information Technology,Information Technology,-73.4,26.4,99.8
2026-06-29,WDC,WESTERN DIGITAL ,Information Technology,Information Technology,-26.2,28.0,54.2
2026-06-29,WEAT,TEUCRIUM:WHEAT,,Commodities,-27.0,8.9,35.9
2026-06-29,WEC,"WEC ENERGY GROUP, INC.",Utilities,Utilities,73.8,84.3,10.5
2026-06-29,WELL,WELLTOWER INC.,Real Estate,Real Estate,69.1,76.0,6.9
2026-06-29,WFC,WELLS FARGO & COMPANY,Financials,Financials,60.7,81.5,20.8
2026-06-29,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,87.3,87.5,0.2
2026-06-29,WMB,"THE WILLIAMS COMPANIES, INC.",Energy,Energy,57.5,68.8,11.3
2026-06-29,WMT,WALMART INC.,Consumer Staples,Consumer Staples,32.9,33.9,1.0
2026-06-29,WRB,W. R. BERKLEY ,Financials,Financials,78.6,98.6,20.0
2026-06-29,WSM,"WILLIAMS-SONOMA, INC.",Consumer Discretionary,Consumer Discretionary,10.0,93.5,83.5
2026-06-29,WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,Health Care,6.4,92.3,85.9
2026-06-29,WTW,WILLIS TOWERS WATSON,Financials,Financials,33.5,81.9,48.4
2026-06-29,WY,WEYERHAEUSER COMPANY,Real Estate,Real Estate,1.2,60.5,59.3
2026-06-29,WYNN,"WYNN RESORTS, LIMITED",Consumer Discretionary,Consumer Discretionary,13.1,38.7,25.6
2026-06-29,XEL,XCEL ENERGY INC.,Utilities,Utilities,47.3,66.1,18.8
2026-06-29,XES,SPDR S&P OIL&GAS E&S,,MR Discretion,4.8,5.0,0.2
2026-06-29,XLB,SEL SECTOR:MATRLS SPDR,,Sector & Style ETFs,1.6,36.7,35.1
2026-06-29,XLC,SEL SECTOR:COMM SVC SPDR,,Sector & Style ETFs,-23.0,5.0,28.0
2026-06-29,XLE,SEL SECTOR:ENERGY SPDR,,Sector & Style ETFs,3.2,10.1,6.9
2026-06-29,XLF,SEL SECTOR:FINL S SPDR,,Sector & Style ETFs,50.0,84.3,34.3
2026-06-29,XLI,SEL SECTOR:INDUST SPDR,,Sector & Style ETFs,45.3,68.5,23.2
2026-06-29,XLK,SEL SECTOR:TECH SPDR,,Sector & Style ETFs,-75.4,20.0,95.4
2026-06-29,XLP,SEL SECTOR:C STP SPDR,,Sector & Style ETFs,27.0,64.9,37.9
2026-06-29,XLRE,SEL SECTOR:RL EST SPDR,,Sector & Style ETFs,36.5,67.7,31.2
2026-06-29,XLU,SEL SECTOR:UTIL SPDR,,Sector & Style ETFs,67.0,73.2,6.2
2026-06-29,XLV,SEL SECTOR:H CARE SPDR,,Sector & Style ETFs,17.1,88.3,71.2
2026-06-29,XLY,SEL SECTOR:C DSC SPDR,,Sector & Style ETFs,-32.9,27.2,60.1
2026-06-29,XOM,EXXON MOBIL ,Energy,Energy,-2.0,8.1,10.1
2026-06-29,XOP,SPDR S&P OIL&GAS EXP,,MR Discretion,12.7,17.7,5.0
2026-06-29,XYL,XYLEM INC.,Industrials,Industrials,75.8,90.3,14.5
2026-06-29,XYZ,"BLOCK, INC.",Financials,Financials,-15.9,49.0,64.9
2026-06-29,YUM,"YUM! BRANDS, INC.",Consumer Discretionary,Consumer Discretionary,85.7,89.9,4.2
2026-06-29,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,Health Care,36.2,93.5,57.3
2026-06-29,ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,Information Technology,-2.4,69.6,72.0
2026-06-29,ZTS,ZOETIS INC.,Health Care,Health Care,36.2,43.1,6.9
