Date,Ticker,Ticker_name,Exposure,Category,model_score_wtd_change,current_model_score,previous_model_score
2026-05-19,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,-9.0,47.0,56.0
2026-05-19,AAPL,APPLE INC.,Information Technology,Information Technology,37.0,-22.0,-59.0
2026-05-19,ABBV,ABBVIE INC.,Health Care,Health Care,-8.0,-30.0,-22.0
2026-05-19,ABNB,"AIRBNB, INC.",Consumer Discretionary,Consumer Discretionary,-21.0,-12.0,9.0
2026-05-19,ABT,ABBOTT LABORATORIES,Health Care,Health Care,-2.0,-22.0,-20.0
2026-05-19,ACGL,ARCH CAPITAL GROUP LTD.,Financials,Financials,-22.0,-11.0,11.0
2026-05-19,ACN,ACCENTURE PUBLIC LIMITED COMPANY,Information Technology,Information Technology,2.0,33.0,31.0
2026-05-19,ADBE,ADOBE INC.,Information Technology,Information Technology,-16.0,-2.0,14.0
2026-05-19,ADI,"ANALOG DEVICES, INC.",Information Technology,Information Technology,-26.0,-1.0,25.0
2026-05-19,ADM,ARCHER-DANIELS-MIDLAND COMPANY.,Consumer Staples,Consumer Staples,-27.0,-32.0,-5.0
2026-05-19,ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,Industrials,0.0,-24.0,-24.0
2026-05-19,ADSK,"AUTODESK, INC.",Information Technology,Information Technology,-56.0,-27.0,29.0
2026-05-19,AEE,AMEREN ,Utilities,Utilities,24.0,0.0,-24.0
2026-05-19,AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,Utilities,1.0,0.0,-1.0
2026-05-19,AES,THE AES ,Utilities,Utilities,39.0,15.0,-24.0
2026-05-19,AFL,AFLAC INC.,Financials,Financials,26.0,23.0,-3.0
2026-05-19,AIG,"AMERICAN INTERNATIONAL GROUP, INC.",Financials,Financials,-6.0,-28.0,-22.0
2026-05-19,AIZ,"ASSURANT, INC.",Financials,Financials,-17.0,-60.0,-43.0
2026-05-19,AJG,ARTHUR J. GALLAGHER & CO.,Financials,Financials,-55.0,-5.0,50.0
2026-05-19,AKAM,"AKAMAI TECHNOLOGIES, INC.",Information Technology,Information Technology,14.0,-37.0,-51.0
2026-05-19,ALB,ALBEMARLE ,Materials,Materials,-35.0,4.0,39.0
2026-05-19,ALGN,"ALIGN TECHNOLOGY, INC.",Health Care,Health Care,0.0,4.0,4.0
2026-05-19,ALL,THE ALLSTATE ,Financials,Financials,4.0,-19.0,-23.0
2026-05-19,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,31.0,37.0,6.0
2026-05-19,AMAT,"APPLIED MATERIALS, INC.",Information Technology,Information Technology,51.0,33.0,-18.0
2026-05-19,AMCR,AMCOR PLC,Materials,Materials,0.0,3.0,3.0
2026-05-19,AMD,"ADVANCED MICRO DEVICES, INC.",Information Technology,Information Technology,-25.0,-5.0,20.0
2026-05-19,AME,"AMETEK, INC.",Industrials,Industrials,22.0,23.0,1.0
2026-05-19,AMGN,AMGEN INC.,Health Care,Health Care,25.0,18.0,-7.0
2026-05-19,AMP,"AMERIPRISE FINANCIAL, INC.",Financials,Financials,-12.0,-31.0,-19.0
2026-05-19,AMT,AMERICAN TOWER ,Real Estate,Real Estate,-40.0,-17.0,23.0
2026-05-19,AMZN,"AMAZON.COM, INC.",Consumer Discretionary,Consumer Discretionary,8.0,5.0,-3.0
2026-05-19,ANET,"ARISTA NETWORKS, INC.",Information Technology,Information Technology,42.0,16.0,-26.0
2026-05-19,AON,AON PLC,Financials,Financials,-41.0,-1.0,40.0
2026-05-19,AOS,A. O. SMITH ,Industrials,Industrials,0.0,-24.0,-24.0
2026-05-19,APA,APA ,Energy,Energy,-16.0,-5.0,11.0
2026-05-19,APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,Materials,0.0,24.0,24.0
2026-05-19,APH,AMPHENOL ,Information Technology,Information Technology,-49.0,-13.0,36.0
2026-05-19,APO,"APOLLO GLOBAL MANAGEMENT, INC.",Financials,Financials,9.0,7.0,-2.0
2026-05-19,APP,APPLOVIN CORP,Information Technology,Information Technology,17.0,29.0,12.0
2026-05-19,APTV,APTIV PLC,Consumer Discretionary,Consumer Discretionary,-20.0,13.0,33.0
2026-05-19,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,Real Estate,76.0,6.0,-70.0
2026-05-19,ARES,ARES MANAGEMENT CORP,Financials,Financials,0.0,7.0,7.0
2026-05-19,ASC,ARDMORE SHIPPING ,,MR Discretion,3.0,-37.0,-40.0
2026-05-19,ATO,ATMOS ENERGY ,Utilities,Utilities,38.0,0.0,-38.0
2026-05-19,AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,Real Estate,-40.0,-81.0,-41.0
2026-05-19,AVGO,BROADCOM INC.,Information Technology,Information Technology,53.0,44.0,-9.0
2026-05-19,AVY,AVERY DENNISON ,Materials,Materials,0.0,-11.0,-11.0
2026-05-19,AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,Utilities,-10.0,46.0,56.0
2026-05-19,AXON,"AXON ENTERPRISE, INC.",Industrials,Industrials,-16.0,-21.0,-5.0
2026-05-19,AXP,AMERICAN EXPRESS COMPANY,Financials,Financials,0.0,4.0,4.0
2026-05-19,AZO,"AUTOZONE, INC.",Consumer Discretionary,Consumer Discretionary,-39.0,17.0,56.0
2026-05-19,BA,THE BOEING COMPANY,Industrials,Industrials,0.0,19.0,19.0
2026-05-19,BAC,BANK OF AMERICA ,Financials,Financials,37.0,46.0,9.0
2026-05-19,BALL,BALL ,Materials,Materials,-22.0,-14.0,8.0
2026-05-19,BAX,BAXTER INTERNATIONAL INC.,Health Care,Health Care,71.0,33.0,-38.0
2026-05-19,BBY,"BEST BUY CO., INC.",Consumer Discretionary,Consumer Discretionary,30.0,26.0,-4.0
2026-05-19,BDX,"BECTON, DICKINSON AND COMPANY",Health Care,Health Care,0.0,18.0,18.0
2026-05-19,BEN,"FRANKLIN RESOURCES, INC.",Financials,Financials,-21.0,-41.0,-20.0
2026-05-19,BF.B,BROWN-FORMAN ,Consumer Staples,Consumer Staples,0.0,-14.0,-14.0
2026-05-19,BG,BUNGE LIMITED,Consumer Staples,Consumer Staples,46.0,44.0,-2.0
2026-05-19,BIIB,BIOGEN INC.,Health Care,Health Care,20.0,15.0,-5.0
2026-05-19,BK,THE BANK OF NEW YORK MELLON ,Financials,Financials,-25.0,39.0,64.0
2026-05-19,BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,Consumer Discretionary,19.0,31.0,12.0
2026-05-19,BKR,BAKER HUGHES COMPANY,Energy,Energy,0.0,-16.0,-16.0
2026-05-19,BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,Industrials,-38.0,-13.0,25.0
2026-05-19,BLK,"BLACKROCK, INC.",Financials,Financials,11.0,-16.0,-27.0
2026-05-19,BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,Health Care,-8.0,14.0,22.0
2026-05-19,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,Industrials,-28.0,12.0,40.0
2026-05-19,BRK.B,"BERKSHIRE HATHAWAY INC.,",Financials,Financials,-16.0,-27.0,-11.0
2026-05-19,BRO,"BROWN & BROWN, INC.",Financials,Financials,-8.0,-22.0,-14.0
2026-05-19,BSX,BOSTON SCIENTIFIC ,Health Care,Health Care,30.0,-22.0,-52.0
2026-05-19,BTC=F,BITCOIN FUTURES,,Futures,5.0,-29.0,-34.0
2026-05-19,BTI,BRITISH AMERICAN TOBACCO P.L.C.,,MR Discretion,-18.0,-44.0,-26.0
2026-05-19,BTU,PEABODY ENERGY ,,MR Discretion,-5.0,12.0,17.0
2026-05-19,BX,BLACKSTONE INC,Financials,Financials,-18.0,4.0,22.0
2026-05-19,BXP,"BOSTON PROPERTIES, INC.",Real Estate,Real Estate,10.0,-27.0,-37.0
2026-05-19,C,CITIGROUP INC.,Financials,Financials,-35.0,-18.0,17.0
2026-05-19,CAG,"CONAGRA BRANDS, INC.",Consumer Staples,Consumer Staples,-17.0,-5.0,12.0
2026-05-19,CAH,"CARDINAL HEALTH, INC.",Health Care,Health Care,9.0,39.0,30.0
2026-05-19,CALM,"CAL-MAINE FOODS, INC.",,MR Discretion,0.0,-21.0,-21.0
2026-05-19,CANE,TEUCRIUM:SUGAR,,Commodities,0.0,3.0,3.0
2026-05-19,CARR,CARRIER GLOBAL ,Industrials,Industrials,23.0,-29.0,-52.0
2026-05-19,CASY,"CASEY'S GENERAL STORES, INC.",Consumer Staples,Consumer Staples,-33.0,5.0,38.0
2026-05-19,CAT,CATERPILLAR INC.,Industrials,Industrials,-17.0,-16.0,1.0
2026-05-19,CB,CHUBB LTD,Financials,Financials,26.0,38.0,12.0
2026-05-19,CBOE,"CBOE GLOBAL MARKETS, INC.",Financials,Financials,-7.0,-37.0,-30.0
2026-05-19,CBRE,"CBRE GROUP, INC.",Real Estate,Real Estate,-54.0,-10.0,44.0
2026-05-19,CCI,CROWN CASTLE INC.,Real Estate,Real Estate,32.0,-2.0,-34.0
2026-05-19,CCJ,CAMECO ,,MR Discretion,-2.0,-38.0,-36.0
2026-05-19,CCL,CARNIVAL CORP,Consumer Discretionary,Consumer Discretionary,-23.0,17.0,40.0
2026-05-19,CDNS,"CADENCE DESIGN SYSTEMS, INC.",Information Technology,Information Technology,9.0,-31.0,-40.0
2026-05-19,CDW,CDW ,Information Technology,Information Technology,0.0,0.0,0.0
2026-05-19,CEG,CONSTELLATION ENERGY,Utilities,Utilities,53.0,28.0,-25.0
2026-05-19,CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,Materials,-12.0,-1.0,11.0
2026-05-19,CFG,"CITIZENS FINANCIAL GROUP, INC.",Financials,Financials,0.0,4.0,4.0
2026-05-19,CHD,"CHURCH & DWIGHT CO., INC.",Consumer Staples,Consumer Staples,-62.0,-42.0,20.0
2026-05-19,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,Industrials,28.0,27.0,-1.0
2026-05-19,CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,Communication Services,0.0,42.0,42.0
2026-05-19,CI,THE CIGNA GROUP,Health Care,Health Care,-10.0,-57.0,-47.0
2026-05-19,CIEN,CIENA CORPORATION,Information Technology,Information Technology,2.0,8.0,6.0
2026-05-19,CINF,CINCINNATI FINANCIAL ,Financials,Financials,-56.0,-27.0,29.0
2026-05-19,CL,COLGATE-PALMOLIVE COMPANY,Consumer Staples,Consumer Staples,10.0,-43.0,-53.0
2026-05-19,CLX,THE CLOROX COMPANY,Consumer Staples,Consumer Staples,-38.0,8.0,46.0
2026-05-19,CMBT,CMB.TECH NV,,MR Discretion,41.0,-2.0,-43.0
2026-05-19,CMCSA,COMCAST ,Communication Services,Communication Services,0.0,13.0,13.0
2026-05-19,CME,CME GROUP INC.,Financials,Financials,-28.0,-34.0,-6.0
2026-05-19,CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,Consumer Discretionary,3.0,15.0,12.0
2026-05-19,CMI,CUMMINS INC.,Industrials,Industrials,-12.0,-9.0,3.0
2026-05-19,CMRE,COSTAMARE INC.,,MR Discretion,-30.0,8.0,38.0
2026-05-19,CMS,CMS ENERGY ,Utilities,Utilities,14.0,48.0,34.0
2026-05-19,CNC,CENTENE ,Health Care,Health Care,-32.0,-102.0,-70.0
2026-05-19,CNP,"CENTERPOINT ENERGY, INC.",Utilities,Utilities,31.0,30.0,-1.0
2026-05-19,CNR,"CORE NATURAL RESOURCES, INC.",,MR Discretion,3.0,40.0,37.0
2026-05-19,COF,CAPITAL ONE FINANCIAL ,Financials,Financials,-32.0,-20.0,12.0
2026-05-19,COHR,COHERENT CORP.,Information Technology,Information Technology,-18.0,53.0,71.0
2026-05-19,COIN,"COINBASE GLOBAL, INC.",Financials,Financials,-21.0,-60.0,-39.0
2026-05-19,COMT,ISHARES:GSCI COMM DYN RS,,Commodities,-13.0,21.0,34.0
2026-05-19,COO,"THE COOPER COMPANIES, INC.",Health Care,Health Care,3.0,12.0,9.0
2026-05-19,COP,CONOCOPHILLIPS,Energy,Energy,-5.0,0.0,5.0
2026-05-19,COR,"CENCORA, INC.",Health Care,Health Care,0.0,0.0,0.0
2026-05-19,CORN,TEUCRIUM:CORN,,Commodities,3.0,27.0,24.0
2026-05-19,COST,COSTCO WHOLESALE ,Consumer Staples,Consumer Staples,3.0,-20.0,-23.0
2026-05-19,CPAY,"FLEETCOR TECHNOLOGIES, INC.",Financials,Financials,28.0,-10.0,-38.0
2026-05-19,CPB,CAMPBELL SOUP COMPANY,Consumer Staples,Consumer Staples,10.0,-37.0,-47.0
2026-05-19,CPER,UNITED STATES COPPER IDX,,Commodities,0.0,8.0,8.0
2026-05-19,CPRT,"COPART, INC.",Industrials,Industrials,-11.0,9.0,20.0
2026-05-19,CPT,CAMDEN PROPERTY TRUST,Real Estate,Real Estate,-7.0,-20.0,-13.0
2026-05-19,CRESY,CRESUD INC.,,MR Discretion,44.0,39.0,-5.0
2026-05-19,CRH,CRH PUBLIC LIMITED COMPANY,Materials,Materials,-30.0,2.0,32.0
2026-05-19,CRL,CHARLES RIVER LABORATORIES,Health Care,Health Care,0.0,8.0,8.0
2026-05-19,CRM,"SALESFORCE, INC.",Information Technology,Information Technology,-41.0,-3.0,38.0
2026-05-19,CRWD,"CROWDSTRIKE HOLDINGS, INC.",Information Technology,Information Technology,0.0,-9.0,-9.0
2026-05-19,CSCO,"CISCO SYSTEMS, INC.",Information Technology,Information Technology,1.0,-29.0,-30.0
2026-05-19,CSGP,"COSTAR GROUP, INC.",Real Estate,Real Estate,10.0,22.0,12.0
2026-05-19,CSX,CSX ,Industrials,Industrials,18.0,3.0,-15.0
2026-05-19,CTAS,CINTAS ,Industrials,Industrials,15.0,3.0,-12.0
2026-05-19,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS ,Information Technology,Information Technology,-46.0,12.0,58.0
2026-05-19,CTVA,"CORTEVA, INC.",Materials,Materials,-46.0,-8.0,38.0
