Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2025-05-01,KHC,2.9,2.4,3.1,1.8
2025-06-01,KHC,1.5,2.4,3.1,1.8
2025-07-01,KHC,3.4,2.4,3.1,1.8
2025-08-01,KHC,1.5,2.4,3.1,1.8
2025-09-01,KHC,2.6,2.4,3.1,1.8
2025-10-01,KHC,2.3,2.4,3.1,1.8
2025-11-01,KHC,2.1,2.4,3.1,1.8
2025-12-01,KHC,1.9,2.4,3.1,1.8
2026-01-01,KHC,2.6,2.4,3.1,1.8
2026-02-01,KHC,1.9,2.4,3.1,1.8
2026-03-01,KHC,3.7,2.4,3.1,1.8
2026-04-01,KHC,1.9,2.4,3.1,1.8
2026-05-01,KHC,2.7,2.4,3.1,1.8
2026-06-01,KHC,2.4,2.4,3.1,1.8
2026-07-01,KHC,3.1,2.4,3.1,1.8
2025-05-01,KIM,1.8,1.7,2.3,1.1
2025-06-01,KIM,0.9,1.7,2.3,1.1
2025-07-01,KIM,1.5,1.7,2.3,1.1
2025-08-01,KIM,1.9,1.7,2.3,1.1
2025-09-01,KIM,1.5,1.7,2.3,1.1
2025-10-01,KIM,1.8,1.7,2.3,1.1
2025-11-01,KIM,1.0,1.7,2.3,1.1
2025-12-01,KIM,0.9,1.7,2.3,1.1
2026-01-01,KIM,1.2,1.7,2.3,1.1
2026-02-01,KIM,3.4,1.7,2.3,1.1
2026-03-01,KIM,1.6,1.7,2.3,1.1
2026-04-01,KIM,2.0,1.7,2.3,1.1
2026-05-01,KIM,1.7,1.7,2.3,1.1
2026-06-01,KIM,2.6,1.7,2.3,1.1
2026-07-01,KIM,1.9,1.7,2.3,1.1
2025-05-01,KKR,17.8,18.6,24.0,13.2
2025-06-01,KKR,18.3,18.6,24.0,13.2
2025-07-01,KKR,23.0,18.6,24.0,13.2
2025-08-01,KKR,13.3,18.6,24.0,13.2
2025-09-01,KKR,25.5,18.6,24.0,13.2
2025-10-01,KKR,15.3,18.6,24.0,13.2
2025-11-01,KKR,12.7,18.6,24.0,13.2
2025-12-01,KKR,25.8,18.6,24.0,13.2
2026-01-01,KKR,23.9,18.6,24.0,13.2
2026-02-01,KKR,29.7,18.6,24.0,13.2
2026-03-01,KKR,13.4,18.6,24.0,13.2
2026-04-01,KKR,19.6,18.6,24.0,13.2
2026-05-01,KKR,15.1,18.6,24.0,13.2
2026-06-01,KKR,13.6,18.6,24.0,13.2
2026-07-01,KKR,12.8,18.6,24.0,13.2
2025-05-01,KLAC,13.6,35.3,65.8,4.8
2025-06-01,KLAC,16.3,35.3,65.8,4.8
2025-07-01,KLAC,8.6,35.3,65.8,4.8
2025-08-01,KLAC,10.4,35.3,65.8,4.8
2025-09-01,KLAC,25.3,35.3,65.8,4.8
2025-10-01,KLAC,30.4,35.3,65.8,4.8
2025-11-01,KLAC,17.1,35.3,65.8,4.8
2025-12-01,KLAC,13.6,35.3,65.8,4.8
2026-01-01,KLAC,44.3,35.3,65.8,4.8
2026-02-01,KLAC,29.2,35.3,65.8,4.8
2026-03-01,KLAC,26.1,35.3,65.8,4.8
2026-04-01,KLAC,48.8,35.3,65.8,4.8
2026-05-01,KLAC,38.3,35.3,65.8,4.8
2026-06-01,KLAC,118.8,35.3,65.8,4.8
2026-07-01,KLAC,95.3,35.3,65.8,4.8
2025-05-01,KMB,15.8,11.4,14.9,7.9
2025-06-01,KMB,17.3,11.4,14.9,7.9
2025-07-01,KMB,8.7,11.4,14.9,7.9
2025-08-01,KMB,9.4,11.4,14.9,7.9
2025-09-01,KMB,10.5,11.4,14.9,7.9
2025-10-01,KMB,9.1,11.4,14.9,7.9
2025-11-01,KMB,10.6,11.4,14.9,7.9
2025-12-01,KMB,10.4,11.4,14.9,7.9
2026-01-01,KMB,6.8,11.4,14.9,7.9
2026-02-01,KMB,13.2,11.4,14.9,7.9
2026-03-01,KMB,16.2,11.4,14.9,7.9
2026-04-01,KMB,8.0,11.4,14.9,7.9
2026-05-01,KMB,7.3,11.4,14.9,7.9
2026-06-01,KMB,16.9,11.4,14.9,7.9
2026-07-01,KMB,10.8,11.4,14.9,7.9
2025-05-01,KMI,2.3,2.7,3.4,2.0
2025-06-01,KMI,2.4,2.7,3.4,2.0
2025-07-01,KMI,3.0,2.7,3.4,2.0
2025-08-01,KMI,2.4,2.7,3.4,2.0
2025-09-01,KMI,2.3,2.7,3.4,2.0
2025-10-01,KMI,3.2,2.7,3.4,2.0
2025-11-01,KMI,2.0,2.7,3.4,2.0
2025-12-01,KMI,1.8,2.7,3.4,2.0
2026-01-01,KMI,4.0,2.7,3.4,2.0
2026-02-01,KMI,3.9,2.7,3.4,2.0
2026-03-01,KMI,2.3,2.7,3.4,2.0
2026-04-01,KMI,3.1,2.7,3.4,2.0
2026-05-01,KMI,3.9,2.7,3.4,2.0
2026-06-01,KMI,2.5,2.7,3.4,2.0
2026-07-01,KMI,1.8,2.7,3.4,2.0
2025-05-01,KO,4.1,5.4,6.8,4.0
2025-06-01,KO,3.9,5.4,6.8,4.0
2025-07-01,KO,4.7,5.4,6.8,4.0
2025-08-01,KO,3.4,5.4,6.8,4.0
2025-09-01,KO,4.1,5.4,6.8,4.0
2025-10-01,KO,5.8,5.4,6.8,4.0
2025-11-01,KO,5.6,5.4,6.8,4.0
2025-12-01,KO,4.1,5.4,6.8,4.0
2026-01-01,KO,7.6,5.4,6.8,4.0
2026-02-01,KO,7.6,5.4,6.8,4.0
2026-03-01,KO,7.3,5.4,6.8,4.0
2026-04-01,KO,5.8,5.4,6.8,4.0
2026-05-01,KO,4.9,5.4,6.8,4.0
2026-06-01,KO,7.2,5.4,6.8,4.0
2026-07-01,KO,4.9,5.4,6.8,4.0
2025-05-01,KR,7.6,7.9,9.7,6.0
2025-06-01,KR,10.0,7.9,9.7,6.0
2025-07-01,KR,4.8,7.9,9.7,6.0
2025-08-01,KR,8.1,7.9,9.7,6.0
2025-09-01,KR,5.5,7.9,9.7,6.0
2025-10-01,KR,6.9,7.9,9.7,6.0
2025-11-01,KR,5.8,7.9,9.7,6.0
2025-12-01,KR,7.0,7.9,9.7,6.0
2026-01-01,KR,6.6,7.9,9.7,6.0
2026-02-01,KR,11.5,7.9,9.7,6.0
2026-03-01,KR,9.4,7.9,9.7,6.0
2026-04-01,KR,8.3,7.9,9.7,6.0
2026-05-01,KR,10.0,7.9,9.7,6.0
2026-06-01,KR,10.1,7.9,9.7,6.0
2026-07-01,KR,7.1,7.9,9.7,6.0
2025-05-01,KVUE,2.2,2.1,3.1,1.1
2025-06-01,KVUE,3.0,2.1,3.1,1.1
2025-07-01,KVUE,2.4,2.1,3.1,1.1
2025-08-01,KVUE,1.9,2.1,3.1,1.1
2025-09-01,KVUE,4.8,2.1,3.1,1.1
2025-10-01,KVUE,2.9,2.1,3.1,1.1
2025-11-01,KVUE,1.6,2.1,3.1,1.1
2025-12-01,KVUE,0.9,2.1,3.1,1.1
2026-01-01,KVUE,1.3,2.1,3.1,1.1
2026-02-01,KVUE,1.9,2.1,3.1,1.1
2026-03-01,KVUE,2.2,2.1,3.1,1.1
2026-04-01,KVUE,1.2,2.1,3.1,1.1
2026-05-01,KVUE,1.0,2.1,3.1,1.1
2026-06-01,KVUE,2.5,2.1,3.1,1.1
2026-07-01,KVUE,1.6,2.1,3.1,1.1
2025-05-01,L,4.7,7.6,10.1,5.2
2025-06-01,L,5.1,7.6,10.1,5.2
2025-07-01,L,3.8,7.6,10.1,5.2
2025-08-01,L,8.1,7.6,10.1,5.2
2025-09-01,L,5.6,7.6,10.1,5.2
2025-10-01,L,6.1,7.6,10.1,5.2
2025-11-01,L,10.9,7.6,10.1,5.2
2025-12-01,L,7.4,7.6,10.1,5.2
2026-01-01,L,5.8,7.6,10.1,5.2
2026-02-01,L,10.1,7.6,10.1,5.2
2026-03-01,L,8.7,7.6,10.1,5.2
2026-04-01,L,8.2,7.6,10.1,5.2
2026-05-01,L,11.0,7.6,10.1,5.2
2026-06-01,L,12.2,7.6,10.1,5.2
2026-07-01,L,7.6,7.6,10.1,5.2
2025-05-01,LDOS,16.4,21.9,29.5,14.4
2025-06-01,LDOS,18.3,21.9,29.5,14.4
2025-07-01,LDOS,9.0,21.9,29.5,14.4
2025-08-01,LDOS,27.4,21.9,29.5,14.4
2025-09-01,LDOS,16.0,21.9,29.5,14.4
2025-10-01,LDOS,18.8,21.9,29.5,14.4
2025-11-01,LDOS,21.9,21.9,29.5,14.4
2025-12-01,LDOS,16.6,21.9,29.5,14.4
2026-01-01,LDOS,26.2,21.9,29.5,14.4
2026-02-01,LDOS,35.0,21.9,29.5,14.4
2026-03-01,LDOS,28.4,21.9,29.5,14.4
2026-04-01,LDOS,19.0,21.9,29.5,14.4
2026-05-01,LDOS,32.7,21.9,29.5,14.4
2026-06-01,LDOS,32.3,21.9,29.5,14.4
2026-07-01,LDOS,12.8,21.9,29.5,14.4
2025-05-01,LEN,10.8,17.6,24.0,11.2
2025-06-01,LEN,14.0,17.6,24.0,11.2
2025-07-01,LEN,12.1,17.6,24.0,11.2
2025-08-01,LEN,23.1,17.6,24.0,11.2
2025-09-01,LEN,23.1,17.6,24.0,11.2
2025-10-01,LEN,13.7,17.6,24.0,11.2
2025-11-01,LEN,20.8,17.6,24.0,11.2
2025-12-01,LEN,31.0,17.6,24.0,11.2
2026-01-01,LEN,21.6,17.6,24.0,11.2
2026-02-01,LEN,16.7,17.6,24.0,11.2
2026-03-01,LEN,27.5,17.6,24.0,11.2
2026-04-01,LEN,14.9,17.6,24.0,11.2
2026-05-01,LEN,12.6,17.6,24.0,11.2
2026-06-01,LEN,10.2,17.6,24.0,11.2
2026-07-01,LEN,11.0,17.6,24.0,11.2
2025-05-01,LH,16.9,27.9,36.7,19.1
2025-06-01,LH,20.3,27.9,36.7,19.1
2025-07-01,LH,41.7,27.9,36.7,19.1
2025-08-01,LH,23.6,27.9,36.7,19.1
2025-09-01,LH,18.4,27.9,36.7,19.1
2025-10-01,LH,45.7,27.9,36.7,19.1
2025-11-01,LH,26.5,27.9,36.7,19.1
2025-12-01,LH,22.2,27.9,36.7,19.1
2026-01-01,LH,30.4,27.9,36.7,19.1
2026-02-01,LH,31.5,27.9,36.7,19.1
2026-03-01,LH,28.3,27.9,36.7,19.1
2026-04-01,LH,27.3,27.9,36.7,19.1
2026-05-01,LH,16.1,27.9,36.7,19.1
2026-06-01,LH,28.9,27.9,36.7,19.1
2026-07-01,LH,39.7,27.9,36.7,19.1
2025-05-01,LHX,35.0,35.0,49.5,20.6
2025-06-01,LHX,20.2,35.0,49.5,20.6
2025-07-01,LHX,31.0,35.0,49.5,20.6
2025-08-01,LHX,13.3,35.0,49.5,20.6
2025-09-01,LHX,37.3,35.0,49.5,20.6
2025-10-01,LHX,25.9,35.0,49.5,20.6
2025-11-01,LHX,29.9,35.0,49.5,20.6
2025-12-01,LHX,27.7,35.0,49.5,20.6
2026-01-01,LHX,78.6,35.0,49.5,20.6
2026-02-01,LHX,36.5,35.0,49.5,20.6
2026-03-01,LHX,42.2,35.0,49.5,20.6
2026-04-01,LHX,51.3,35.0,49.5,20.6
2026-05-01,LHX,26.0,35.0,49.5,20.6
2026-06-01,LHX,36.1,35.0,49.5,20.6
2026-07-01,LHX,36.1,35.0,49.5,20.6
2025-05-01,LII,56.2,78.1,104.2,52.1
2025-06-01,LII,37.5,78.1,104.2,52.1
2025-07-01,LII,115.8,78.1,104.2,52.1
2025-08-01,LII,63.4,78.1,104.2,52.1
2025-09-01,LII,72.0,78.1,104.2,52.1
2025-10-01,LII,89.6,78.1,104.2,52.1
2025-11-01,LII,58.5,78.1,104.2,52.1
2025-12-01,LII,43.4,78.1,104.2,52.1
2026-01-01,LII,67.6,78.1,104.2,52.1
2026-02-01,LII,87.4,78.1,104.2,52.1
2026-03-01,LII,132.2,78.1,104.2,52.1
2026-04-01,LII,106.3,78.1,104.2,52.1
2026-05-01,LII,76.3,78.1,104.2,52.1
2026-06-01,LII,93.5,78.1,104.2,52.1
2026-07-01,LII,64.1,78.1,104.2,52.1
2025-05-01,LIN,36.0,37.0,49.9,24.1
2025-06-01,LIN,23.1,37.0,49.9,24.1
2025-07-01,LIN,22.7,37.0,49.9,24.1
2025-08-01,LIN,37.1,37.0,49.9,24.1
2025-09-01,LIN,17.9,37.0,49.9,24.1
2025-10-01,LIN,60.6,37.0,49.9,24.1
2025-11-01,LIN,25.5,37.0,49.9,24.1
2025-12-01,LIN,41.7,37.0,49.9,24.1
2026-01-01,LIN,35.3,37.0,49.9,24.1
2026-02-01,LIN,66.6,37.0,49.9,24.1
2026-03-01,LIN,38.9,37.0,49.9,24.1
2026-04-01,LIN,32.9,37.0,49.9,24.1
2026-05-01,LIN,30.9,37.0,49.9,24.1
2026-06-01,LIN,39.1,37.0,49.9,24.1
2026-07-01,LIN,46.1,37.0,49.9,24.1
2025-05-01,LITE,19.6,149.7,262.0,37.5
2025-06-01,LITE,24.4,149.7,262.0,37.5
2025-07-01,LITE,25.8,149.7,262.0,37.5
2025-08-01,LITE,35.5,149.7,262.0,37.5
2025-09-01,LITE,48.4,149.7,262.0,37.5
2025-10-01,LITE,66.7,149.7,262.0,37.5
2025-11-01,LITE,141.3,149.7,262.0,37.5
2025-12-01,LITE,113.1,149.7,262.0,37.5
2026-01-01,LITE,130.6,149.7,262.0,37.5
2026-02-01,LITE,360.0,149.7,262.0,37.5
2026-03-01,LITE,260.6,149.7,262.0,37.5
2026-04-01,LITE,252.2,149.7,262.0,37.5
2026-05-01,LITE,263.2,149.7,262.0,37.5
2026-06-01,LITE,295.5,149.7,262.0,37.5
2026-07-01,LITE,246.2,149.7,262.0,37.5
2025-05-01,LLY,141.9,136.9,184.0,89.8
2025-06-01,LLY,94.3,136.9,184.0,89.8
2025-07-01,LLY,84.8,136.9,184.0,89.8
2025-08-01,LLY,150.7,136.9,184.0,89.8
2025-09-01,LLY,64.9,136.9,184.0,89.8
2025-10-01,LLY,106.6,136.9,184.0,89.8
2025-11-01,LLY,249.4,136.9,184.0,89.8
2025-12-01,LLY,111.4,136.9,184.0,89.8
2026-01-01,LLY,129.8,136.9,184.0,89.8
2026-02-01,LLY,120.4,136.9,184.0,89.8
2026-03-01,LLY,179.1,136.9,184.0,89.8
2026-04-01,LLY,126.2,136.9,184.0,89.8
2026-05-01,LLY,205.8,136.9,184.0,89.8
2026-06-01,LLY,185.9,136.9,184.0,89.8
2026-07-01,LLY,115.1,136.9,184.0,89.8
2025-05-01,LMT,46.0,70.7,108.2,33.2
2025-06-01,LMT,44.9,70.7,108.2,33.2
2025-07-01,LMT,64.7,70.7,108.2,33.2
2025-08-01,LMT,42.9,70.7,108.2,33.2
2025-09-01,LMT,53.2,70.7,108.2,33.2
2025-10-01,LMT,36.1,70.7,108.2,33.2
2025-11-01,LMT,43.0,70.7,108.2,33.2
2025-12-01,LMT,54.5,70.7,108.2,33.2
2026-01-01,LMT,169.1,70.7,108.2,33.2
2026-02-01,LMT,74.8,70.7,108.2,33.2
2026-03-01,LMT,98.1,70.7,108.2,33.2
2026-04-01,LMT,136.0,70.7,108.2,33.2
2026-05-01,LMT,40.9,70.7,108.2,33.2
2026-06-01,LMT,60.9,70.7,108.2,33.2
2026-07-01,LMT,101.3,70.7,108.2,33.2
2025-05-01,LNT,5.0,4.9,6.3,3.4
2025-06-01,LNT,2.8,4.9,6.3,3.4
2025-07-01,LNT,6.1,4.9,6.3,3.4
2025-08-01,LNT,3.1,4.9,6.3,3.4
2025-09-01,LNT,4.3,4.9,6.3,3.4
2025-10-01,LNT,3.6,4.9,6.3,3.4
2025-11-01,LNT,3.8,4.9,6.3,3.4
2025-12-01,LNT,5.1,4.9,6.3,3.4
2026-01-01,LNT,3.9,4.9,6.3,3.4
2026-02-01,LNT,7.5,4.9,6.3,3.4
2026-03-01,LNT,5.3,4.9,6.3,3.4
2026-04-01,LNT,3.8,4.9,6.3,3.4
2026-05-01,LNT,4.9,4.9,6.3,3.4
2026-06-01,LNT,7.8,4.9,6.3,3.4
2026-07-01,LNT,6.5,4.9,6.3,3.4
2025-05-01,LOW,17.3,27.3,36.2,18.4
2025-06-01,LOW,19.8,27.3,36.2,18.4
2025-07-01,LOW,19.6,27.3,36.2,18.4
2025-08-01,LOW,45.8,27.3,36.2,18.4
2025-09-01,LOW,25.4,27.3,36.2,18.4
2025-10-01,LOW,19.7,27.3,36.2,18.4
2025-11-01,LOW,24.3,27.3,36.2,18.4
2025-12-01,LOW,14.5,27.3,36.2,18.4
2026-01-01,LOW,41.4,27.3,36.2,18.4
2026-02-01,LOW,33.0,27.3,36.2,18.4
2026-03-01,LOW,37.3,27.3,36.2,18.4
2026-04-01,LOW,29.1,27.3,36.2,18.4
2026-05-01,LOW,31.2,27.3,36.2,18.4
2026-06-01,LOW,23.9,27.3,36.2,18.4
2026-07-01,LOW,29.4,27.3,36.2,18.4
2025-05-01,LQD,2.4,2.3,3.1,1.5
2025-06-01,LQD,3.0,2.3,3.1,1.5
2025-07-01,LQD,2.2,2.3,3.1,1.5
2025-08-01,LQD,1.2,2.3,3.1,1.5
2025-09-01,LQD,3.8,2.3,3.1,1.5
2025-10-01,LQD,2.0,2.3,3.1,1.5
2025-11-01,LQD,1.8,2.3,3.1,1.5
2025-12-01,LQD,1.5,2.3,3.1,1.5
2026-01-01,LQD,1.4,2.3,3.1,1.5
2026-02-01,LQD,2.1,2.3,3.1,1.5
2026-03-01,LQD,3.8,2.3,3.1,1.5
2026-04-01,LQD,2.0,2.3,3.1,1.5
2026-05-01,LQD,2.7,2.3,3.1,1.5
2026-06-01,LQD,1.7,2.3,3.1,1.5
2026-07-01,LQD,2.7,2.3,3.1,1.5
2025-05-01,LRCX,14.9,51.8,90.7,12.9
2025-06-01,LRCX,17.6,51.8,90.7,12.9
2025-07-01,LRCX,11.7,51.8,90.7,12.9
2025-08-01,LRCX,15.6,51.8,90.7,12.9
2025-09-01,LRCX,40.1,51.8,90.7,12.9
2025-10-01,LRCX,34.2,51.8,90.7,12.9
2025-11-01,LRCX,31.7,51.8,90.7,12.9
2025-12-01,LRCX,26.7,51.8,90.7,12.9
2026-01-01,LRCX,74.4,51.8,90.7,12.9
2026-02-01,LRCX,52.1,51.8,90.7,12.9
2026-03-01,LRCX,47.3,51.8,90.7,12.9
2026-04-01,LRCX,67.0,51.8,90.7,12.9
2026-05-01,LRCX,83.2,51.8,90.7,12.9
2026-06-01,LRCX,135.8,51.8,90.7,12.9
2026-07-01,LRCX,137.0,51.8,90.7,12.9
2025-05-01,LULU,62.1,40.5,65.2,15.8
2025-06-01,LULU,120.3,40.5,65.2,15.8
2025-07-01,LULU,52.0,40.5,65.2,15.8
2025-08-01,LULU,22.2,40.5,65.2,15.8
2025-09-01,LULU,47.4,40.5,65.2,15.8
2025-10-01,LULU,25.1,40.5,65.2,15.8
2025-11-01,LULU,26.2,40.5,65.2,15.8
2025-12-01,LULU,47.1,40.5,65.2,15.8
2026-01-01,LULU,46.0,40.5,65.2,15.8
2026-02-01,LULU,24.1,40.5,65.2,15.8
2026-03-01,LULU,35.4,40.5,65.2,15.8
2026-04-01,LULU,33.3,40.5,65.2,15.8
2026-05-01,LULU,22.6,40.5,65.2,15.8
2026-06-01,LULU,29.9,40.5,65.2,15.8
2026-07-01,LULU,12.8,40.5,65.2,15.8
2025-05-01,LUV,6.2,7.5,10.2,4.7
2025-06-01,LUV,3.9,7.5,10.2,4.7
2025-07-01,LUV,7.6,7.5,10.2,4.7
2025-08-01,LUV,4.7,7.5,10.2,4.7
2025-09-01,LUV,3.3,7.5,10.2,4.7
2025-10-01,LUV,5.1,7.5,10.2,4.7
2025-11-01,LUV,6.1,7.5,10.2,4.7
2025-12-01,LUV,9.3,7.5,10.2,4.7
2026-01-01,LUV,9.2,7.5,10.2,4.7
2026-02-01,LUV,7.0,7.5,10.2,4.7
2026-03-01,LUV,12.9,7.5,10.2,4.7
2026-04-01,LUV,9.2,7.5,10.2,4.7
2026-05-01,LUV,7.2,7.5,10.2,4.7
2026-06-01,LUV,12.3,7.5,10.2,4.7
2026-07-01,LUV,7.8,7.5,10.2,4.7
2025-05-01,LVS,6.0,7.4,10.3,4.6
2025-06-01,LVS,4.4,7.4,10.3,4.6
2025-07-01,LVS,8.0,7.4,10.3,4.6
2025-08-01,LVS,6.5,7.4,10.3,4.6
2025-09-01,LVS,5.9,7.4,10.3,4.6
2025-10-01,LVS,13.8,7.4,10.3,4.6
2025-11-01,LVS,8.8,7.4,10.3,4.6
2025-12-01,LVS,6.0,7.4,10.3,4.6
2026-01-01,LVS,13.7,7.4,10.3,4.6
2026-02-01,LVS,5.9,7.4,10.3,4.6
2026-03-01,LVS,5.7,7.4,10.3,4.6
2026-04-01,LVS,8.4,7.4,10.3,4.6
2026-05-01,LVS,6.4,7.4,10.3,4.6
2026-06-01,LVS,7.6,7.4,10.3,4.6
2026-07-01,LVS,3.7,7.4,10.3,4.6
2025-05-01,LYB,7.4,11.6,17.3,6.0
2025-06-01,LYB,8.5,11.6,17.3,6.0
2025-07-01,LYB,10.0,11.6,17.3,6.0
2025-08-01,LYB,11.5,11.6,17.3,6.0
2025-09-01,LYB,8.2,11.6,17.3,6.0
2025-10-01,LYB,5.2,11.6,17.3,6.0
2025-11-01,LYB,7.6,11.6,17.3,6.0
2025-12-01,LYB,6.9,11.6,17.3,6.0
2026-01-01,LYB,9.6,11.6,17.3,6.0
2026-02-01,LYB,13.2,11.6,17.3,6.0
2026-03-01,LYB,28.6,11.6,17.3,6.0
2026-04-01,LYB,16.2,11.6,17.3,6.0
2026-05-01,LYB,12.2,11.6,17.3,6.0
2026-06-01,LYB,16.1,11.6,17.3,6.0
2026-07-01,LYB,13.0,11.6,17.3,6.0
2025-05-01,LYV,19.8,19.4,25.2,13.7
2025-06-01,LYV,17.0,19.4,25.2,13.7
2025-07-01,LYV,12.8,19.4,25.2,13.7
2025-08-01,LYV,24.0,19.4,25.2,13.7
2025-09-01,LYV,15.3,19.4,25.2,13.7
2025-10-01,LYV,14.6,19.4,25.2,13.7
2025-11-01,LYV,27.3,19.4,25.2,13.7
2025-12-01,LYV,18.1,19.4,25.2,13.7
2026-01-01,LYV,12.4,19.4,25.2,13.7
2026-02-01,LYV,32.1,19.4,25.2,13.7
2026-03-01,LYV,23.6,19.4,25.2,13.7
2026-04-01,LYV,19.3,19.4,25.2,13.7
2026-05-01,LYV,17.1,19.4,25.2,13.7
2026-06-01,LYV,26.8,19.4,25.2,13.7
2026-07-01,LYV,12.7,19.4,25.2,13.7
2025-05-01,MA,48.7,48.0,60.4,35.6
2025-06-01,MA,67.4,48.0,60.4,35.6
2025-07-01,MA,33.6,48.0,60.4,35.6
2025-08-01,MA,47.9,48.0,60.4,35.6
2025-09-01,MA,39.1,48.0,60.4,35.6
2025-10-01,MA,42.6,48.0,60.4,35.6
2025-11-01,MA,41.2,48.0,60.4,35.6
2025-12-01,MA,46.4,48.0,60.4,35.6
2026-01-01,MA,71.4,48.0,60.4,35.6
2026-02-01,MA,71.9,48.0,60.4,35.6
2026-03-01,MA,46.3,48.0,60.4,35.6
2026-04-01,MA,48.6,48.0,60.4,35.6
2026-05-01,MA,26.6,48.0,60.4,35.6
2026-06-01,MA,50.9,48.0,60.4,35.6
2026-07-01,MA,40.5,48.0,60.4,35.6
2025-05-01,MAA,16.9,11.2,13.9,8.5
2025-06-01,MAA,11.1,11.2,13.9,8.5
2025-07-01,MAA,11.8,11.2,13.9,8.5
2025-08-01,MAA,8.6,11.2,13.9,8.5
2025-09-01,MAA,8.8,11.2,13.9,8.5
2025-10-01,MAA,13.8,11.2,13.9,8.5
2025-11-01,MAA,11.0,11.2,13.9,8.5
2025-12-01,MAA,10.3,11.2,13.9,8.5
2026-01-01,MAA,8.2,11.2,13.9,8.5
2026-02-01,MAA,8.2,11.2,13.9,8.5
2026-03-01,MAA,14.7,11.2,13.9,8.5
2026-04-01,MAA,9.8,11.2,13.9,8.5
2026-05-01,MAA,7.5,11.2,13.9,8.5
2026-06-01,MAA,13.4,11.2,13.9,8.5
2026-07-01,MAA,13.3,11.2,13.9,8.5
2025-05-01,MAR,35.7,32.2,45.3,19.1
2025-06-01,MAR,22.2,32.2,45.3,19.1
2025-07-01,MAR,20.8,32.2,45.3,19.1
2025-08-01,MAR,20.8,32.2,45.3,19.1
2025-09-01,MAR,12.8,32.2,45.3,19.1
2025-10-01,MAR,20.0,32.2,45.3,19.1
2025-11-01,MAR,47.0,32.2,45.3,19.1
2025-12-01,MAR,34.7,32.2,45.3,19.1
2026-01-01,MAR,22.8,32.2,45.3,19.1
2026-02-01,MAR,55.7,32.2,45.3,19.1
2026-03-01,MAR,28.8,32.2,45.3,19.1
2026-04-01,MAR,55.1,32.2,45.3,19.1
2026-05-01,MAR,43.0,32.2,45.3,19.1
2026-06-01,MAR,43.6,32.2,45.3,19.1
2026-07-01,MAR,24.2,32.2,45.3,19.1
2025-05-01,MAS,10.0,9.8,13.3,6.4
2025-06-01,MAS,6.2,9.8,13.3,6.4
2025-07-01,MAS,9.0,9.8,13.3,6.4
2025-08-01,MAS,9.4,9.8,13.3,6.4
2025-09-01,MAS,7.1,9.8,13.3,6.4
2025-10-01,MAS,7.7,9.8,13.3,6.4
2025-11-01,MAS,6.8,9.8,13.3,6.4
2025-12-01,MAS,5.2,9.8,13.3,6.4
2026-01-01,MAS,8.6,9.8,13.3,6.4
2026-02-01,MAS,13.2,9.8,13.3,6.4
2026-03-01,MAS,14.1,9.8,13.3,6.4
2026-04-01,MAS,17.7,9.8,13.3,6.4
2026-05-01,MAS,11.1,9.8,13.3,6.4
2026-06-01,MAS,14.0,9.8,13.3,6.4
2026-07-01,MAS,7.7,9.8,13.3,6.4
2025-05-01,MCD,16.7,22.9,28.5,17.4
2025-06-01,MCD,30.9,22.9,28.5,17.4
2025-07-01,MCD,15.2,22.9,28.5,17.4
2025-08-01,MCD,18.4,22.9,28.5,17.4
2025-09-01,MCD,21.6,22.9,28.5,17.4
2025-10-01,MCD,20.8,22.9,28.5,17.4
2025-11-01,MCD,18.9,22.9,28.5,17.4
2025-12-01,MCD,22.2,22.9,28.5,17.4
2026-01-01,MCD,19.1,22.9,28.5,17.4
2026-02-01,MCD,26.1,22.9,28.5,17.4
2026-03-01,MCD,37.0,22.9,28.5,17.4
2026-04-01,MCD,23.2,22.9,28.5,17.4
2026-05-01,MCD,23.6,22.9,28.5,17.4
2026-06-01,MCD,24.8,22.9,28.5,17.4
2026-07-01,MCD,26.1,22.9,28.5,17.4
2025-05-01,MCHI,4.4,4.9,6.2,3.7
2025-06-01,MCHI,3.3,4.9,6.2,3.7
2025-07-01,MCHI,5.1,4.9,6.2,3.7
2025-08-01,MCHI,5.9,4.9,6.2,3.7
2025-09-01,MCHI,6.4,4.9,6.2,3.7
2025-10-01,MCHI,6.4,4.9,6.2,3.7
2025-11-01,MCHI,5.3,4.9,6.2,3.7
2025-12-01,MCHI,3.6,4.9,6.2,3.7
2026-01-01,MCHI,3.4,4.9,6.2,3.7
2026-02-01,MCHI,3.4,4.9,6.2,3.7
2026-03-01,MCHI,4.6,4.9,6.2,3.7
2026-04-01,MCHI,4.7,4.9,6.2,3.7
2026-05-01,MCHI,5.5,4.9,6.2,3.7
2026-06-01,MCHI,7.7,4.9,6.2,3.7
2026-07-01,MCHI,4.0,4.9,6.2,3.7
2025-05-01,MCHP,17.5,15.0,20.5,9.5
2025-06-01,MCHP,14.4,15.0,20.5,9.5
2025-07-01,MCHP,10.5,15.0,20.5,9.5
2025-08-01,MCHP,9.9,15.0,20.5,9.5
2025-09-01,MCHP,6.8,15.0,20.5,9.5
2025-10-01,MCHP,8.8,15.0,20.5,9.5
2025-11-01,MCHP,14.9,15.0,20.5,9.5
