Date,Ticker,Ticker_name,Exposure,Category,Sharpe_Rank_wtd_change,current_Sharpe_Rank,previous_Sharpe_Rank
2026-07-16,A,"AGILENT TECHNOLOGIES, INC.",Health Care,Health Care,17.8,73.6,55.8
2026-07-16,AAPL,APPLE INC.,Information Technology,Information Technology,10.3,72.8,62.5
2026-07-16,ABBV,ABBVIE INC.,Health Care,Health Care,11.9,86.3,74.4
2026-07-16,ABNB,"AIRBNB, INC.",Consumer Discretionary,Consumer Discretionary,-26.2,64.5,90.7
2026-07-16,ABT,ABBOTT LABORATORIES,Health Care,Health Care,0.0,87.5,87.5
2026-07-16,ACGL,ARCH CAPITAL GROUP LTD.,Financials,Financials,-11.1,84.3,95.4
2026-07-16,ACN,ACCENTURE PUBLIC LIMITED COMPANY,Information Technology,Information Technology,20.2,46.6,26.4
2026-07-16,ADBE,ADOBE INC.,Information Technology,Information Technology,41.2,96.2,55.0
2026-07-16,ADI,"ANALOG DEVICES, INC.",Information Technology,Information Technology,-26.6,16.9,43.5
2026-07-16,ADM,ARCHER-DANIELS-MIDLAND COMPANY.,Consumer Staples,Consumer Staples,50.8,78.4,27.6
2026-07-16,ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,Industrials,14.7,99.8,85.1
2026-07-16,ADSK,"AUTODESK, INC.",Information Technology,Information Technology,41.7,88.7,47.0
2026-07-16,AEE,AMEREN ,Utilities,Utilities,-8.7,51.0,59.7
2026-07-16,AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,Utilities,-22.6,43.5,66.1
2026-07-16,AES,THE AES ,Utilities,Utilities,3.2,76.0,72.8
2026-07-16,AFL,AFLAC INC.,Financials,Financials,3.8,85.1,81.3
2026-07-16,AIG,"AMERICAN INTERNATIONAL GROUP, INC.",Financials,Financials,-9.2,72.0,81.2
2026-07-16,AIZ,"ASSURANT, INC.",Financials,Financials,-17.8,77.2,95.0
2026-07-16,AJG,ARTHUR J. GALLAGHER & CO.,Financials,Financials,1.6,96.6,95.0
2026-07-16,AKAM,"AKAMAI TECHNOLOGIES, INC.",Information Technology,Information Technology,-21.4,17.7,39.1
2026-07-16,ALB,ALBEMARLE ,Materials,Materials,-7.5,0.2,7.7
2026-07-16,ALGN,"ALIGN TECHNOLOGY, INC.",Health Care,Health Care,-10.3,40.3,50.6
2026-07-16,ALL,THE ALLSTATE ,Financials,Financials,-8.8,84.3,93.1
2026-07-16,ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,Industrials,-5.1,65.7,70.8
2026-07-16,AMAT,"APPLIED MATERIALS, INC.",Information Technology,Information Technology,-28.6,20.0,48.6
2026-07-16,AMCR,AMCOR PLC,Materials,Materials,-11.9,82.7,94.6
2026-07-16,AMD,"ADVANCED MICRO DEVICES, INC.",Information Technology,Information Technology,-29.0,33.5,62.5
2026-07-16,AME,"AMETEK, INC.",Industrials,Industrials,-16.7,47.4,64.1
2026-07-16,AMGN,AMGEN INC.,Health Care,Health Care,0.0,83.5,83.5
2026-07-16,AMP,"AMERIPRISE FINANCIAL, INC.",Financials,Financials,0.4,95.4,95.0
2026-07-16,AMT,AMERICAN TOWER ,Real Estate,Real Estate,18.0,23.8,5.8
2026-07-16,AMZN,"AMAZON.COM, INC.",Consumer Discretionary,Consumer Discretionary,-7.5,52.2,59.7
2026-07-16,ANET,"ARISTA NETWORKS, INC.",Information Technology,Information Technology,-51.6,35.1,86.7
2026-07-16,AON,AON PLC,Financials,Financials,7.5,97.4,89.9
2026-07-16,AOS,A. O. SMITH ,Industrials,Industrials,-24.8,47.2,72.0
2026-07-16,APA,APA ,Energy,Energy,34.5,39.1,4.6
2026-07-16,APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,Materials,-7.1,67.3,74.4
2026-07-16,APH,AMPHENOL ,Information Technology,Information Technology,-29.7,17.7,47.4
2026-07-16,APO,"APOLLO GLOBAL MANAGEMENT, INC.",Financials,Financials,-9.1,14.5,23.6
2026-07-16,APP,APPLOVIN CORP,Information Technology,Information Technology,-30.9,16.1,47.0
2026-07-16,APTV,APTIV PLC,Consumer Discretionary,Consumer Discretionary,-12.7,16.5,29.2
2026-07-16,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,Real Estate,20.6,49.8,29.2
2026-07-16,ARES,ARES MANAGEMENT CORP,Financials,Financials,-3.2,36.3,39.5
2026-07-16,ASC,ARDMORE SHIPPING ,,MR Discretion,-8.3,27.2,35.5
2026-07-16,ATO,ATMOS ENERGY ,Utilities,Utilities,-0.4,73.6,74.0
2026-07-16,AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,Real Estate,9.1,86.3,77.2
2026-07-16,AVGO,BROADCOM INC.,Information Technology,Information Technology,-24.6,37.9,62.5
2026-07-16,AVY,AVERY DENNISON ,Materials,Materials,-11.2,56.5,67.7
2026-07-16,AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,Utilities,2.3,82.7,80.4
2026-07-16,AXON,"AXON ENTERPRISE, INC.",Industrials,Industrials,-1.9,92.3,94.2
2026-07-16,AXP,AMERICAN EXPRESS COMPANY,Financials,Financials,-19.9,70.8,90.7
2026-07-16,AZO,"AUTOZONE, INC.",Consumer Discretionary,Consumer Discretionary,-0.8,45.0,45.8
2026-07-16,BA,THE BOEING COMPANY,Industrials,Industrials,-47.6,24.0,71.6
2026-07-16,BAC,BANK OF AMERICA ,Financials,Financials,-5.9,78.8,84.7
2026-07-16,BALL,BALL ,Materials,Materials,-12.7,75.6,88.3
2026-07-16,BAX,BAXTER INTERNATIONAL INC.,Health Care,Health Care,2.4,88.7,86.3
2026-07-16,BBY,"BEST BUY CO., INC.",Consumer Discretionary,Consumer Discretionary,8.3,95.8,87.5
2026-07-16,BDX,"BECTON, DICKINSON AND COMPANY",Health Care,Health Care,33.3,88.7,55.4
2026-07-16,BEN,"FRANKLIN RESOURCES, INC.",Financials,Financials,-31.7,38.3,70.0
2026-07-16,BF.B,BROWN-FORMAN ,Consumer Staples,Consumer Staples,-2.4,39.9,42.3
2026-07-16,BG,BUNGE LIMITED,Consumer Staples,Consumer Staples,20.3,27.2,6.9
2026-07-16,BIIB,BIOGEN INC.,Health Care,Health Care,11.1,58.1,47.0
2026-07-16,BKNG,BOOKING HOLDINGS INC.,Consumer Discretionary,Consumer Discretionary,-15.5,72.4,87.9
2026-07-16,BKR,BAKER HUGHES COMPANY,Energy,Energy,3.2,13.3,10.1
2026-07-16,BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,Industrials,-2.9,54.2,57.1
2026-07-16,BLK,"BLACKROCK, INC.",Financials,Financials,1.6,64.1,62.5
2026-07-16,BMY,BRISTOL-MYERS SQUIBB COMPANY,Health Care,Health Care,14.7,80.8,66.1
2026-07-16,BNY,THE BANK OF NEW YORK MELLON ,Financials,Financials,2.8,79.2,76.4
2026-07-16,BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,Industrials,13.9,91.1,77.2
2026-07-16,BRK.B,"BERKSHIRE HATHAWAY INC.,",Financials,Financials,-27.0,47.4,74.4
2026-07-16,BRO,"BROWN & BROWN, INC.",Financials,Financials,1.8,97.2,95.4
2026-07-16,BSX,BOSTON SCIENTIFIC ,Health Care,Health Care,18.4,60.9,42.5
2026-07-16,BTC=F,BITCOIN FUTURES,,Futures,-29.8,47.0,76.8
2026-07-16,BTI,BRITISH AMERICAN TOBACCO P.L.C.,,MR Discretion,19.9,52.6,32.7
2026-07-16,BTU,PEABODY ENERGY ,,MR Discretion,-2.0,9.3,11.3
2026-07-16,BX,BLACKSTONE INC,Financials,Financials,-10.7,54.2,64.9
2026-07-16,BXP,"BOSTON PROPERTIES, INC.",Real Estate,Real Estate,14.7,77.6,62.9
2026-07-16,C,CITIGROUP INC.,Financials,Financials,-56.7,3.0,59.7
2026-07-16,CAG,"CONAGRA BRANDS, INC.",Consumer Staples,Consumer Staples,8.9,88.7,79.8
2026-07-16,CAH,"CARDINAL HEALTH, INC.",Health Care,Health Care,-36.5,49.0,85.5
2026-07-16,CALM,"CAL-MAINE FOODS, INC.",,MR Discretion,-3.9,93.5,97.4
2026-07-16,CANE,TEUCRIUM:SUGAR,,Commodities,-17.4,66.1,83.5
2026-07-16,CARR,CARRIER GLOBAL ,Industrials,Industrials,-12.7,46.2,58.9
2026-07-16,CASY,"CASEY'S GENERAL STORES, INC.",Consumer Staples,Consumer Staples,2.4,18.1,15.7
2026-07-16,CAT,CATERPILLAR INC.,Industrials,Industrials,-36.6,6.9,43.5
2026-07-16,CB,CHUBB LTD,Financials,Financials,-6.7,62.9,69.6
2026-07-16,CBOE,"CBOE GLOBAL MARKETS, INC.",Financials,Financials,24.2,42.3,18.1
2026-07-16,CBRE,"CBRE GROUP, INC.",Real Estate,Real Estate,1.6,62.9,61.3
2026-07-16,CCI,CROWN CASTLE INC.,Real Estate,Real Estate,11.1,24.4,13.3
2026-07-16,CCJ,CAMECO ,,MR Discretion,-45.2,0.2,45.4
2026-07-16,CCL,CARNIVAL CORP,Consumer Discretionary,Consumer Discretionary,-47.3,8.1,55.4
2026-07-16,CDNS,"CADENCE DESIGN SYSTEMS, INC.",Information Technology,Information Technology,-33.7,10.1,43.8
2026-07-16,CDW,CDW ,Information Technology,Information Technology,-15.1,72.8,87.9
2026-07-16,CEG,CONSTELLATION ENERGY,Utilities,Utilities,-44.6,25.0,69.6
2026-07-16,CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,Materials,11.9,91.9,80.0
2026-07-16,CFG,"CITIZENS FINANCIAL GROUP, INC.",Financials,Financials,9.1,75.2,66.1
2026-07-16,CHD,"CHURCH & DWIGHT CO., INC.",Consumer Staples,Consumer Staples,16.2,56.5,40.3
2026-07-16,CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,Industrials,27.3,68.8,41.5
2026-07-16,CHTR,"CHARTER COMMUNICATIONS, INC.",Communication Services,Communication Services,0.0,55.0,55.0
2026-07-16,CI,THE CIGNA GROUP,Health Care,Health Care,-8.4,33.1,41.5
2026-07-16,CIEN,CIENA CORPORATION,Information Technology,Information Technology,-11.9,8.5,20.4
2026-07-16,CINF,CINCINNATI FINANCIAL ,Financials,Financials,-35.9,53.0,88.9
2026-07-16,CL,COLGATE-PALMOLIVE COMPANY,Consumer Staples,Consumer Staples,2.0,74.0,72.0
2026-07-16,CLX,THE CLOROX COMPANY,Consumer Staples,Consumer Staples,16.7,67.3,50.6
2026-07-16,CMBT,CMB.TECH NV,,MR Discretion,-6.7,49.8,56.5
2026-07-16,CMCSA,COMCAST ,Communication Services,Communication Services,9.1,70.4,61.3
2026-07-16,CME,CME GROUP INC.,Financials,Financials,10.8,31.2,20.4
2026-07-16,CMG,"CHIPOTLE MEXICAN GRILL, INC.",Consumer Discretionary,Consumer Discretionary,-24.2,66.9,91.1
2026-07-16,CMI,CUMMINS INC.,Industrials,Industrials,-34.2,6.5,40.7
2026-07-16,CMRE,COSTAMARE INC.,,MR Discretion,10.9,24.6,13.7
2026-07-16,CMS,CMS ENERGY ,Utilities,Utilities,-13.5,49.4,62.9
2026-07-16,CNC,CENTENE ,Health Care,Health Care,1.6,41.1,39.5
2026-07-16,CNP,"CENTERPOINT ENERGY, INC.",Utilities,Utilities,-18.3,37.5,55.8
2026-07-16,CNR,"CORE NATURAL RESOURCES, INC.",,MR Discretion,29.0,37.1,8.1
2026-07-16,COF,CAPITAL ONE FINANCIAL ,Financials,Financials,-16.3,70.4,86.7
2026-07-16,COHR,COHERENT CORP.,Information Technology,Information Technology,-12.3,0.2,12.5
2026-07-16,COIN,"COINBASE GLOBAL, INC.",Financials,Financials,-15.0,54.6,69.6
2026-07-16,COMT,ISHARES:GSCI COMM DYN RS,,Commodities,52.4,60.1,7.7
2026-07-16,COO,"THE COOPER COMPANIES, INC.",Health Care,Health Care,11.9,80.0,68.1
2026-07-16,COP,CONOCOPHILLIPS,Energy,Energy,42.7,51.8,9.1
2026-07-16,COR,"CENCORA, INC.",Health Care,Health Care,-0.8,80.0,80.8
2026-07-16,CORN,TEUCRIUM:CORN,,Commodities,9.5,74.4,64.9
2026-07-16,COST,COSTCO WHOLESALE ,Consumer Staples,Consumer Staples,19.9,31.2,11.3
2026-07-16,CPAY,"FLEETCOR TECHNOLOGIES, INC.",Financials,Financials,8.7,62.5,53.8
2026-07-16,CPER,UNITED STATES COPPER IDX,,Commodities,-23.2,13.5,36.7
2026-07-16,CPRT,"COPART, INC.",Industrials,Industrials,25.4,51.4,26.0
2026-07-16,CPT,CAMDEN PROPERTY TRUST,Real Estate,Real Estate,28.2,60.9,32.7
2026-07-16,CRESY,CRESUD INC.,,MR Discretion,-13.5,13.3,26.8
2026-07-16,CRH,CRH PUBLIC LIMITED COMPANY,Materials,Materials,-44.0,15.3,59.3
2026-07-16,CRL,CHARLES RIVER LABORATORIES,Health Care,Health Care,-3.1,92.3,95.4
2026-07-16,CRM,"SALESFORCE, INC.",Information Technology,Information Technology,43.6,87.1,43.5
2026-07-16,CRWD,"CROWDSTRIKE HOLDINGS, INC.",Information Technology,Information Technology,-1.0,84.5,85.5
2026-07-16,CSCO,"CISCO SYSTEMS, INC.",Information Technology,Information Technology,-36.1,6.2,42.3
2026-07-16,CSGP,"COSTAR GROUP, INC.",Real Estate,Real Estate,50.2,69.2,19.0
2026-07-16,CSX,CSX ,Industrials,Industrials,10.7,81.5,70.8
2026-07-16,CTAS,CINTAS ,Industrials,Industrials,40.9,99.8,58.9
2026-07-16,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS ,Information Technology,Information Technology,14.7,40.3,25.6
2026-07-16,CTVA,"CORTEVA, INC.",Materials,Materials,-2.0,97.8,99.8
2026-07-16,CVNA,CARVANA CO.,Consumer Discretionary,Consumer Discretionary,9.6,54.2,44.6
2026-07-16,CVS,CVS HEALTH ,Health Care,Health Care,-0.4,66.1,66.5
2026-07-16,CVX,CHEVRON ,Energy,Energy,46.0,57.3,11.3
2026-07-16,D,"DOMINION ENERGY, INC.",Utilities,Utilities,-2.0,85.1,87.1
2026-07-16,DAL,"DELTA AIR LINES, INC.",Industrials,Industrials,-27.9,55.0,82.9
2026-07-16,DASH,"DOORDASH, INC.",Consumer Discretionary,Consumer Discretionary,-15.5,82.3,97.8
2026-07-16,DBA,INVESCO DB MS AGRI,,Commodities,-18.3,70.4,88.7
2026-07-16,DBB,INVESCO DB MS BMTL,,Commodities,-6.4,7.7,14.1
2026-07-16,DBC,INVESCO DB CM IDX,,Commodities,44.7,53.0,8.3
2026-07-16,DD,"DUPONT DE NEMOURS, INC.",Materials,Materials,-22.6,3.8,26.4
2026-07-16,DDOG,"DATADOG, INC.",Information Technology,Information Technology,-1.2,83.1,84.3
2026-07-16,DE,DEERE & COMPANY,Industrials,Industrials,-12.3,62.1,74.4
2026-07-16,DECK,DECKERS OUTDOOR ,Consumer Discretionary,Consumer Discretionary,10.3,46.2,35.9
2026-07-16,DELL,DELL TECHNOLOGIES INC.,Information Technology,Information Technology,-37.3,28.8,66.1
2026-07-16,DG,DOLLAR GENERAL ,Consumer Staples,Consumer Staples,5.1,83.1,78.0
2026-07-16,DGX,QUEST DIAGNOSTICS INC.,Health Care,Health Care,8.8,66.5,57.7
2026-07-16,DHI,"D.R. HORTON, INC.",Consumer Discretionary,Consumer Discretionary,-12.9,38.7,51.6
2026-07-16,DHR,DANAHER ,Health Care,Health Care,12.7,98.6,85.9
2026-07-16,DHT,"DHT HOLDINGS, INC.",,MR Discretion,-30.9,28.4,59.3
2026-07-16,DIA,SPDR DOW JONES INDUS AVG,,Sector & Style ETFs,-63.1,29.6,92.7
2026-07-16,DIS,THE WALT DISNEY COMPANY,Communication Services,Communication Services,11.5,58.9,47.4
2026-07-16,DJI,DOW JONES INDUSTRIAL AVG INDEX,,Indices,-53.3,41.7,95.0
2026-07-16,DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,Real Estate,-34.9,14.1,49.0
2026-07-16,DLTR,"DOLLAR TREE, INC.",Consumer Staples,Consumer Staples,8.7,85.5,76.8
2026-07-16,DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,Real Estate,25.0,95.4,70.4
2026-07-16,DOV,DOVER ,Industrials,Industrials,-10.8,32.3,43.1
2026-07-16,DOW,DOW INC.,Materials,Materials,8.0,14.9,6.9
2026-07-16,DPZ,"DOMINO'S PIZZA, INC.",Consumer Discretionary,Consumer Discretionary,26.6,78.4,51.8
2026-07-16,DRI,"DARDEN RESTAURANTS, INC.",Consumer Discretionary,Consumer Discretionary,-18.7,33.1,51.8
2026-07-16,DTE,DTE ENERGY COMPANY,Utilities,Utilities,-16.5,44.8,61.3
2026-07-16,DUK,DUKE ENERGY ,Utilities,Utilities,-1.2,47.0,48.2
2026-07-16,DVA,DAVITA INC.,Health Care,Health Care,-1.6,96.2,97.8
2026-07-16,DVN,DEVON ENERGY ,Energy,Energy,35.8,43.5,7.7
2026-07-16,DXCM,"DEXCOM, INC.",Health Care,Health Care,15.9,74.4,58.5
2026-07-16,DXY,US DOLLAR INDEX,USD,Indices,11.1,76.0,64.9
2026-07-16,EA,ELECTRONIC ARTS INC.,Communication Services,Communication Services,15.1,97.8,82.7
2026-07-16,EBAY,EBAY INC.,Consumer Discretionary,Consumer Discretionary,-42.7,44.0,86.7
2026-07-16,EC,ECOPETROL SA,,MR Discretion,13.5,42.3,28.8
2026-07-16,ECH,ISHARES:MSCI CHILE,,Foreign,-41.7,8.1,49.8
2026-07-16,ECL,ECOLAB INC.,Materials,Materials,-29.2,47.6,76.8
2026-07-16,ED,"CONSOLIDATED EDISON, INC.",Utilities,Utilities,0.8,69.6,68.8
2026-07-16,EDEN,ISHARES:MSCI DENMARK,,Foreign,14.5,99.0,84.5
2026-07-16,EDV,VANGUARD EXT DUR T;ETF,Bonds,Bonds,-30.4,9.9,40.3
2026-07-16,EFNL,ISHARES:MSCI FINLAND,,Foreign,-17.4,1.8,19.2
2026-07-16,EFX,EQUIFAX INC.,Industrials,Industrials,21.8,88.7,66.9
2026-07-16,EG,"EVEREST GROUP, LTD.",Financials,Financials,-3.9,91.1,95.0
2026-07-16,EIDO,ISHARES:MSCI INDONESIA,,Foreign,-9.5,41.5,51.0
2026-07-16,EIRL,ISHARES:MSCI IRELAND,,Foreign,-4.0,73.6,77.6
2026-07-16,EIS,ISHARES:MSCI ISRAEL,,Foreign,-2.0,22.0,24.0
2026-07-16,EIX,EDISON INTERNATIONAL,Utilities,Utilities,13.0,94.2,81.2
2026-07-16,EL,THE ESTEE LAUDER COMPANIES INC.,Consumer Staples,Consumer Staples,-7.2,21.6,28.8
2026-07-16,ELV,"ELEVANCE HEALTH, INC.",Health Care,Health Care,-17.8,29.2,47.0
2026-07-16,EME,"EMCOR GROUP, INC.",Industrials,Industrials,-27.2,8.5,35.7
2026-07-16,EMR,EMERSON ELECTRIC CO.,Industrials,Industrials,-37.3,14.5,51.8
2026-07-16,ENZL,ISHARES:MSCI NEW ZLND,,Foreign,-17.1,61.3,78.4
2026-07-16,EOG,"EOG RESOURCES, INC.",Energy,Energy,41.2,72.0,30.8
2026-07-16,EPAM,"EPAM SYSTEMS, INC.",Information Technology,Information Technology,7.8,54.6,46.8
2026-07-16,EPHE,ISHARES:MSCI PHILIPPINES,,Foreign,-33.5,40.1,73.6
2026-07-16,EPOL,ISHARES:MSCI POLAND,,Foreign,-24.2,34.3,58.5
2026-07-16,EPU,ISHARES:MSCI PERU,,Foreign,-45.7,8.1,53.8
2026-07-16,EQIX,"EQUINIX, INC.",Real Estate,Real Estate,-34.7,6.2,40.9
2026-07-16,EQR,EQUITY RESIDENTIAL,Real Estate,Real Estate,25.8,85.5,59.7
2026-07-16,EQT,EQT ,Energy,Energy,19.6,31.9,12.3
2026-07-16,ERIE,ERIE INDEMNITY COMPANY,Financials,Financials,-26.7,68.5,95.2
2026-07-16,ES,EVERSOURCE ENERGY,Utilities,Utilities,-4.0,88.7,92.7
2026-07-16,ES=F,E-MINI S&P 500 FUTURES,,Futures,-51.4,23.2,74.6
2026-07-16,ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,Real Estate,11.3,84.3,73.0
2026-07-16,ETN,EATON  PUBLIC LIMITED COMPANY,Industrials,Industrials,-30.2,35.1,65.3
2026-07-16,ETR,ENTERGY ,Utilities,Utilities,-12.3,53.0,65.3
2026-07-16,EVRG,"EVERGY, INC.",Utilities,Utilities,-4.0,60.9,64.9
2026-07-16,EW,EDWARDS LIFESCIENCES ,Health Care,Health Care,-55.6,33.5,89.1
2026-07-16,EWA,ISHARES:MSCI AUSTRALIA,,Foreign,-26.0,27.0,53.0
2026-07-16,EWC,ISHARES:MSCI CANADA,,Foreign,-21.2,29.4,50.6
2026-07-16,EWD,ISHARES:MSCI SWEDEN,,Foreign,-12.3,24.8,37.1
2026-07-16,EWG,ISHARES:MSCI GERMANY,,Foreign,-15.5,34.3,49.8
2026-07-16,EWH,ISHARES:MSCI HONG KONG,,Foreign,12.5,52.0,39.5
2026-07-16,EWI,ISHARES:MSCI ITALY,,Foreign,-38.9,22.8,61.7
2026-07-16,EWJ,ISHARES:MSCI JAPAN,,Foreign,-59.5,12.5,72.0
2026-07-16,EWK,ISHARES:MSCI BELGIUM,,Foreign,-1.2,12.1,13.3
2026-07-16,EWL,ISHARES:MSCI SWITZERLAND,,Foreign,-9.9,51.4,61.3
2026-07-16,EWM,ISHARES:MSCI MALAYSIA,,Foreign,9.1,37.1,28.0
2026-07-16,EWN,ISHARES:MSCI NETHERLANDS,,Foreign,-23.0,24.4,47.4
2026-07-16,EWO,ISHARES:MSCI AUSTRIA,,Foreign,-44.0,17.7,61.7
